Claim ID,Item Type,Item ID,Item Label,Item URL,Item Status,Item Note
PKR-CLM-OT-031,Source record,EPH-0929,"Mingtien Silver Fox, Super Fox, and Aero-Fox range",https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0929/,INCLUDED — indexed issue text; visual comparison pending.,"PreviousPage exposes indexed French-language text for Bicross — November 1982 — Issue 3. This record preserves an issue-specific source occurrence through English paraphrase while retaining original names, dates, model codes, French-franc amounts, and uncertainty. Page-image comparison remains required before exact-layout quotation or visual identity merging."
PKR-CLM-OT-031,Source record,EPH-0937,Malvern Star Supermax BMX range,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0937/,INCLUDED — indexed issue text; visual comparison pending.,"PreviousPage exposes indexed French-language text for Bicross — November 1982 — Issue 3. This record preserves an issue-specific source occurrence through English paraphrase while retaining original names, dates, model codes, French-franc amounts, and uncertainty. Page-image comparison remains required before exact-layout quotation or visual identity merging."
PKR-CLM-OT-031,Source record,EPH-0952,"BMX tire, wheel, and coaster-hub technical guidance",https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0952/,INCLUDED — indexed issue text; visual comparison pending.,"PreviousPage exposes indexed French-language text for Bicross — December 1982 — Issue 4. This record preserves an issue-specific source occurrence through English paraphrase while retaining original names, dates, model codes, French-franc or US-dollar amounts, and uncertainty. Page-image comparison remains required before exact-layout quotation or visual identity merging."
PKR-CLM-OT-031,Source record,EPH-0953,"Liancourt BMX track design, insurance, and AFB guidance",https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0953/,INCLUDED — indexed issue text; visual comparison pending.,"PreviousPage exposes indexed French-language text for Bicross — December 1982 — Issue 4. This record preserves an issue-specific source occurrence through English paraphrase while retaining original names, dates, model codes, French-franc or US-dollar amounts, and uncertainty. Page-image comparison remains required before exact-layout quotation or visual identity merging."
PKR-CLM-OT-031,Source record,EPH-0954,Aquatic BMX immersion and bearing-maintenance warning,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0954/,INCLUDED — indexed issue text; visual comparison pending.,"PreviousPage exposes indexed French-language text for Bicross — December 1982 — Issue 4. This record preserves an issue-specific source occurrence through English paraphrase while retaining original names, dates, model codes, French-franc or US-dollar amounts, and uncertainty. Page-image comparison remains required before exact-layout quotation or visual identity merging."
PKR-CLM-OT-031,Source record,EPH-0956,Raleigh Tuf Burner beginner-racing guidance,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0956/,INCLUDED — indexed issue text; visual comparison pending.,"PreviousPage exposes indexed French-language text for Bicross — December 1982 — Issue 4. This record preserves an issue-specific source occurrence through English paraphrase while retaining original names, dates, model codes, French-franc or US-dollar amounts, and uncertainty. Page-image comparison remains required before exact-layout quotation or visual identity merging."
PKR-CLM-OT-031,Source record,EPH-0959,MX France Toulouse-built BMX technical profile,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0959/,INCLUDED — indexed issue text; visual comparison pending.,"PreviousPage exposes indexed French-language text for Bicross — December 1982 — Issue 4. This record preserves an issue-specific source occurrence through English paraphrase while retaining original names, dates, model codes, French-franc or US-dollar amounts, and uncertainty. Page-image comparison remains required before exact-layout quotation or visual identity merging."
PKR-CLM-OT-031,Source record,EPH-0974,Scott Clark Murray X20C factory race bike,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0974/,INCLUDED — indexed issue text; visual comparison pending.,"PreviousPage exposes indexed French-language text for Bicross — December 1982 — Issue 4. This record preserves an issue-specific source occurrence through English paraphrase while retaining original names, dates, model codes, French-franc or US-dollar amounts, and uncertainty. Page-image comparison remains required before exact-layout quotation or visual identity merging."
PKR-CLM-OT-031,Source record,EPH-0975,Roland Vlicht Mongoose Pro factory race bike,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0975/,INCLUDED — indexed issue text; visual comparison pending.,"PreviousPage exposes indexed French-language text for Bicross — December 1982 — Issue 4. This record preserves an issue-specific source occurrence through English paraphrase while retaining original names, dates, model codes, French-franc or US-dollar amounts, and uncertainty. Page-image comparison remains required before exact-layout quotation or visual identity merging."
PKR-CLM-OT-031,Source record,EPH-0976,Gregg Hill GT race bike at the United States Grand Prix,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0976/,INCLUDED — indexed issue text; visual comparison pending.,"PreviousPage exposes indexed French-language text for Bicross — December 1982 — Issue 4. This record preserves an issue-specific source occurrence through English paraphrase while retaining original names, dates, model codes, French-franc or US-dollar amounts, and uncertainty. Page-image comparison remains required before exact-layout quotation or visual identity merging."
PKR-CLM-OT-031,Source record,EPH-0977,Stu Thomsen Red Line Competition factory race bike,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0977/,INCLUDED — indexed issue text; visual comparison pending.,"PreviousPage exposes indexed French-language text for Bicross — December 1982 — Issue 4. This record preserves an issue-specific source occurrence through English paraphrase while retaining original names, dates, model codes, French-franc or US-dollar amounts, and uncertainty. Page-image comparison remains required before exact-layout quotation or visual identity merging."
PKR-CLM-OT-031,Source record,EPH-0978,Wade Nomura 24-inch cruiser race bike,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0978/,INCLUDED — indexed issue text; visual comparison pending.,"PreviousPage exposes indexed French-language text for Bicross — December 1982 — Issue 4. This record preserves an issue-specific source occurrence through English paraphrase while retaining original names, dates, model codes, French-franc or US-dollar amounts, and uncertainty. Page-image comparison remains required before exact-layout quotation or visual identity merging."
